predicted_labels	true_labels	lil_interpretations	gil_interpretations
18	18	[('the ATM', -0.9916400997899473), ('do I do', -0.9948109016986564), ('in the ATM', -0.9949887467664666), ('trapped in the ATM', -0.9956749089760706)]	"['Set a new PIN please', ""There's an unauthorized cash withdraw""]"
18	18	[('by an', -0.9920543129555881), ('swallowed by an', -0.9962923126295209), ('been swallowed by an', -0.9973823829059256)]	['Do you send more than one card?', 'how come my transfer declined']
18	18	[('my card', -0.9542809582781047), ('regain my card', -0.9568465203628875), ('taking out funds', -0.9569603679701686), ('to regain my card', -0.9572448140679626)]	['how come my transfer declined', 'What are Interbanks current exchange rates?']
18	18	[('at m', -0.5524268054869026), ('got stuck', -0.552503620274365), ('that got stuck', -0.5549867333029397)]	['how come my transfer declined', 'How do I replace my card before it expires?']
18	18	[('my card', -0.9818938779644668), ('Metro bank', -0.9820219273678958), ('the bank', -0.9823517489712685), ('is closed', -0.9829042414203286), ('return my card', -0.9853546506492421)]	['how come my transfer declined', 'What countries are you issuing cards for?']
18	18	[('give back my', -0.9968405719846487)]	['how come my transfer declined', 'What countries are you issuing cards for?']
18	18	[('an ATM', -0.9938235469162464), ('my card', -0.9939208528958261), ('at an ATM', -0.9972810184117407), ('swallowed my card', -0.9973275776137598), ('it swallowed my card', -0.9979232296027476)]	['What countries are you issuing cards for?', 'What countries do your accounts support?']
26	18	[('do anything', -0.48650707118213177), ('any notice', -0.4881972149014473), ('was already closed', -0.49003104865550995), ('The bank', -0.49038135819137096), ('without any notice', -0.49066428281366825)]	['What do I do if my card expires soon?', 'Why are my transfers and purchases keep getting declined?']
18	18	[('the ATM', -0.9922087728045881), ('in the ATM', -0.9960927540669218), ('stuck in the ATM', -0.9971106349548791)]	"['Set a new PIN please', ""There's an unauthorized cash withdraw""]"
63	63	[('a payment', -0.9763328284025192), ('fix that', -0.9766487199813128), ('for a payment', -0.9906478747725487), ('do I fix that', -0.9971721868496388)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
46	63	[('on my account', -0.6020097527652979), ('my account', -0.6023093294352293), (' I', -0.603622930124402), ('SO many', -0.6043809559196234), ('to it', -0.6046500764787197)]	"['How long does it take for deliver to the US?', ""I'm still waiting for the top-up!""]"
63	63	[('a restaurant', -0.9836879000067711)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
63	63	[('my purchase', -0.9816035814583302)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('buy this', -0.9828845635056496)]	['Your service is bad.  Close my account', 'I dont have a pin']
63	63	[('the same thing', -0.9945511436089873), ('for the same thing', -0.9984865514561534)]	['I am locked out from entering my pin', 'I dont have a pin']
63	63	[('my card', -0.9798183422535658), ('fix this', -0.9811852350831032), ('not twice', -0.9813531525433064), ('on my card', -0.9919787487015128), ('more then one', -0.9928344390355051)]	['Your service is bad.  Close my account', 'I dont have a pin']
63	63	[('the thing', -0.9790902845561504), ('the app', -0.97951371781528), ('for the thing', -0.9922800427302718), ('on the app', -0.9926888616755605)]	['I am locked out from entering my pin', 'I dont have a pin']
63	63	[('the same transaction', -0.9934521880932152), ('for the same transaction', -0.9983055578777567)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('7 day', -0.9846901055425406), ('as ap', -0.9861850505694747), ('the same item', -0.9928631153889), ('more than once', -0.9939041673205793), ('corrected as ap', -0.9943293947726488)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
63	63	[('charged twice', -0.9822451267391443), ('was charged twice', -0.9941561613231897)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('been charged', -0.9834891781210899), ('have been charged', -0.9945504097267985), ('I have been charged', -0.9986219195416197)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('review and correct', -0.9940199446864426), ('this past week', -0.9943465241231024), ('Please review and correct', -0.9981669747503474), ('purchased this past week', -0.9982315625529736)]	"['I am locked out from entering my pin', ""An ATM machine didn't return my card""]"
63	63	[('double charged', -0.9768361933529377), ('my card', -0.9779337327927351), ('any way', -0.9780481401830912), ('into this', -0.9788360595703125), ('for me', -0.9791448321193457)]	['Your service is bad.  Close my account', 'I purchased this item and would like a refund']
63	63	[('my transactions', -0.9816090259701014), ('the money', -0.9821901693940163), ('of these', -0.9827448427677155), ('this week', -0.9827790390700102), ('the one', -0.9831604398787022)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
63	63	[('show up twice', -0.9942286950536072), ('to show up twice', -0.9985504907090217)]	"['I am locked out from entering my pin', ""An ATM machine didn't return my card""]"
63	63	[('multiple times', -0.9842241629958153), ('shows multiple times', -0.9944593692198396), ('that shows multiple times', -0.9983958803350106)]	"['I am locked out from entering my pin', ""My transfer isn't in""]"
63	63	[('duplicate charges', -0.9793245624750853), ('on account', -0.9803357515484095)]	['I am locked out from entering my pin', 'I dont have a pin']
63	63	[('the same thing', -0.9918473623692989), ('for the same thing', -0.9977121797855943)]	['I am locked out from entering my pin', 'Tell me how to setup a new PIN']
63	63	[('charged twice', -0.9819273911416531), ('resolve this', -0.982463613152504), ('got charged twice', -0.9937201822176576), ('a duplicate card', -0.9939483026973903), ('do I resolve this', -0.9984646934317425)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('my card', -0.9796032179147005), ('my transactions', -0.9801755528897047), ('my money', -0.9816271532326937), ('a restaurant visit', -0.9928338029421866), ('on my card', -0.9928550068289042)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('charged twice', -0.983848799020052)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('really weird', -0.9788831528276205), ('my card', -0.978927955031395), ('double charged', -0.9791263062506914), ('this week', -0.9795963689684868), ('check this', -0.9800020419061184)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('my card', -0.9763104077428579), ('a duplicate', -0.977157961577177), ('on my card', -0.9894466381520033), ('bought it once', -0.9900393150746822), ('is a duplicate', -0.9900710396468639)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
63	63	[('this week', -0.981714840978384), ('the issue', -0.9818680062890053), ('the same transaction', -0.9932102803140879), ('the duplicate charges', -0.9935504361055791), ('correct the issue', -0.9937943993136287)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('my account', -0.9820621032267809), ('several times', -0.9824216365814209), ('on my account', -0.9934285464696586)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('the same', -0.9821605198085308), ('for the same', -0.9936290266923606)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('two separate times', -0.9926407630555332), ('a single transaction', -0.9929128121584654), ('for a single transaction', -0.9977837757905945)]	['Your service is bad.  Close my account', 'My card is not working']
63	63	[('a payment', -0.9803246818482876), ('showing twice', -0.9807603973895311)]	"['I am locked out from entering my pin', ""An ATM machine didn't return my card""]"
63	63	[('the same transaction', -0.9934751843102276)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('the same transaction', -0.9927293257787824), ('for the same transaction', -0.9981707187835127)]	['I am locked out from entering my pin', 'Tell me how to setup a new PIN']
63	63	[('was double', -0.9859479553997517), ('I was double', -0.9951498433947563)]	['Your service is bad.  Close my account', 'I am locked out from entering my pin']
63	63	[('the same transaction', -0.9926952589303255), ('on the same transaction', -0.9978884016163647)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('dupl icated', -0.9799055252224207), ('the payments', -0.9802032429724932), ('second time', -0.9806597586721182), ('the store', -0.9810512755066156), ('it works', -0.9812661353498697)]	['I am locked out from entering my pin', 'I dont have a pin']
63	63	[('shows several', -0.9853947935625911), ('that shows several', -0.9951330800540745)]	"['I am locked out from entering my pin', ""My transfer isn't in""]"
63	63	[('those payments', -0.9794900417327881), ('my account', -0.9797882493585348), ('this week', -0.9807365108281374), ('of those payments', -0.9919965295121074), ('from my account', -0.992105832323432)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
63	63	[('my account', -0.981895899400115), ('the same transaction', -0.9916921867989004), ('on my account', -0.9924465133808553), ('more than one', -0.9925368218682706), ('of the same transaction', -0.9969262038357556)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('a duplicate payment', -0.9928486254066229)]	"['I am locked out from entering my pin', ""An ATM machine didn't return my card""]"
63	63	[('twice instead of once', -0.9982998638879508)]	['I am locked out from entering my pin', 'Your service is bad.  Close my account']
63	63	[('the same expense', -0.9911353141069412), ('for the same expense', -0.9973627168219537)]	"['Your service is bad.  Close my account', ""An ATM machine didn't return my card""]"
70	70	[('my funds', -0.9938951474614441), ('of my funds', -0.9989675229880959)]	"['Google pay top up not working', ""Google Pay Top up isn't working""]"
70	70	[('the source', -0.993187858723104), ('of funds', -0.9935275558382273)]	['Google pay top up not working', 'Do you send more than one card?']
70	70	[('sourced from', -0.993952332995832), ('being sourced from', -0.9989124632556923)]	['Why was my withdrawal declined', 'How do I receive more physical cards']
70	70	[('the source', -0.9935606685467064), ('of my', -0.9938230481930077)]	"['Google pay top up not working', ""Google Pay Top up isn't working""]"
70	70	[('to funds come', -0.9987687088432722), ('where to funds come', -0.9995713313473971)]	"['I see an unfamiliar Direct Debit payment', ""I don't recognise a Direct Debit payment""]"
