predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	0	[('sex is currency', -0.04336482286453247), ('is currency', -0.19929778575897217), ('are celebrated', -0.27707844972610474), ('sed uction', -0.2809283137321472), ('betray als', -0.4176551103591919)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('of horror movie', 0.02959120273590088), ('horror movie', -0.04472994804382324), ('worse than expected', -0.056967973709106445), ('than expected', -0.10932409763336182), ('ghost ship', -0.12345480918884277)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('it is dull', -0.05827796459197998), ('sl asher', -0.18338173627853394), ('is dull', -0.1953604817390442)]	['ugly and destructive', 'ugly and mindless']
0	0	[('hyp ed on tv', 0.015437304973602295), ('an actual feature movie', 0.01389855146408081), ('this cl unker', -0.0431138277053833), ('ost ensible adults', -0.09997856616973877), ('small children', -0.15497756004333496)]	['worldly-wise and very funny script', 'played-out']
0	0	[('s just filler', -0.051766157150268555), ('just filler', -0.21307778358459473)]	['ugly and destructive', 'ugly and mindless']
0	0	[('an extended cheap shot', -0.034944117069244385), ('our girl', -0.2507892847061157)]	['ugly and destructive', 'ugly and mindless']
0	0	[('by amateur ish execution', -0.020214498043060303), ('amateur ish execution', -0.06510686874389648), ('amateur ish', -0.157870352268219), ('rather precious', -0.34380877017974854)]	['astoundingly', 'preposterousness']
0	0	"[(""n 't as sharp"", -0.12422698736190796), ('as in the original', -0.17403489351272583), ('not as innovative', -0.18067598342895508), ('in the original', -0.2630094885826111), ('as imaginative', -0.3084310293197632)]"	['worldly-wise and very funny script', 'narcissism and']
0	0	[('scant reason', -0.3032858371734619)]	['ugly and destructive', 'preposterousness']
1	1	[('on the big screen', -0.13096970319747925), ('the big screen', -0.2727506160736084), ('human beings', -0.4039352536201477), ('americ ans', -0.4746294617652893), ('a story', -0.4866321384906769)]	['astoundingly', 'astoundingly rich film']
1	1	"[(""` difficult ' films"", -0.19225502014160156), ('miss it', -0.6757802069187164)]"	['worldly-wise and very funny script', 'astoundingly']
0	0	[('an imp ost', -0.059510886669158936), ('of dead ends', -0.0865774154663086), ('distracting camera work', -0.10701459646224976), ('a blur', -0.24398541450500488), ('dead ends', -0.2765156626701355)]	['preposterousness', 'preposterous']
0	0	[('this meaningless down er', -0.046104609966278076)]	['astoundingly', 'ugly and mindless']
0	0	[('string the stunts together', -0.11463671922683716), ('not quite enough', -0.13012051582336426), ('barely enough', -0.22033876180648804), ('keep the faces straight', -0.2580210566520691), ('the stunts', -0.3562091588973999)]	['preposterousness', 'preposterous']
1	1	[('short of mesmer izing', -0.06459206342697144), ('a star performance', -0.11325347423553467), ('of mesmer izing', -0.17685920000076294), ('mesmer izing', -0.40858304500579834), ('bewild ering', -0.5379994511604309)]	['astoundingly', 'four star performance']
1	1	[('realistically drawn character izations', -0.014259159564971924), ('a significant character study', -0.017546772956848145), ('both moving and wise', -0.017690718173980713), ('building slowly and subtly', -0.024202942848205566), ('slowly and subtly', -0.09717094898223877)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('ped - up', -0.03421926498413086), ('hawk - style', -0.038170456886291504), ('done that', -0.2383357286453247)]	['worldly-wise and very funny script', 'played-out']
0	0	[('is strictly sitcom', -0.15567845106124878), ('apply text ural gloss', -0.2804851531982422), ('text ural gloss', -0.3303660750389099), ('his portrait', -0.4059268832206726), ('as - war', -0.5393821895122528)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('hide treasure planet entirely', -0.007547140121459961), ('handsome - looking', -0.061955034732818604), ('the true creativity', -0.09590548276901245), ('reim agine it', -0.15934228897094727), ('treasure planet', -0.20550835132598877)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('bad acting', -0.22293514013290405), ('flat scares', -0.2353571653366089)]	['preposterousness', 'preposterous']
0	0	[('of time', -0.2462177276611328)]	['ugly and destructive', 'astoundingly']
0	0	[('ridiculous sch lock', -0.07937854528427124), ('in jan uary', -0.13598936796188354), ('prof ession ally speaking', -0.14033466577529907), ('prof ession ally', -0.2755697965621948), ('jan uary', -0.3416560888290405)]	['astoundingly', 'ugly and mindless']
0	0	[]	['let-down', 'astoundingly']
1	1	[('they are due', -0.33382630348205566), ('are due', -0.44486355781555176)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('a remarkable gift', -0.13733118772506714), ('for storytelling', -0.3568532466888428)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('selling his film short', -0.03571629524230957), ('his film', -0.21019130945205688), ('hard truths', -0.3744553029537201), ('over hard truths', -0.39582663774490356), ('un co vers them', -0.4907831847667694)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('a human face', -0.32560187578201294), ('are unfamiliar with', -0.45649975538253784), ('most western ers', -0.4927302598953247), ('a land', -0.5690144896507263), ('unfamiliar with', -0.5720325410366058)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[]	['ugly and destructive', 'irritating films']
1	1	[('is sweet', -0.3148549199104309)]	['astoundingly', 'show-stoppingly']
1	1	[('loved cool as ice', -0.31203967332839966), ('at last', -0.4501427412033081), ('need not apply', -0.48035603761672974), ('of culture', -0.5597651600837708), ('as ice', -0.5931216776371002)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('a dangerous political situation', -0.01630401611328125), ('coming to a head', -0.067038893699646), ('debut and genre', -0.10409104824066162), ('frightening ly capable', -0.12989550828933716), ('to a head', -0.16477221250534058)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('rotting from miles away', -0.028629183769226074), ('from miles away', -0.09134936332702637), ('miles away', -0.24033910036087036)]	['astoundingly', 'ugly and destructive']
1	1	[('to a higher level', -0.07028943300247192), ('a higher level', -0.16273373365402222), ('the movie', -0.3222050070762634)]	['four star performance', 'astoundingly']
0	0	[('how ins uffer able', -0.0013625621795654297), ('her own creation', -0.10051381587982178), ('the character is', -0.10502028465270996), ('the character', -0.24615764617919922)]	['astoundingly', 'ugly and destructive']
1	1	[('with the sport', -0.18211793899536133), ('a story', -0.3966573476791382), ('the sport', -0.4031410217285156), ('the beauty', -0.4604337811470032), ('of baseball', -0.4665786027908325)]	['worldly-wise and very funny script', 'show-stoppingly']
1	1	[('in heaven and hell', -0.29356813430786133), ('just fine', -0.34836435317993164), ('heaven and hell', -0.38370972871780396)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('to - movie', -0.22462737560272217), ('big - screen', -0.2943166494369507), ('small - screen', -0.34290069341659546)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('runs with it', -0.37153327465057373), ('in this movie', -0.4004707932472229), ('this movie', -0.4898877739906311), ('the director', -0.49666523933410645), ('with it', -0.5529875457286835)]	['astoundingly', 'worldly-wise and very funny script']
1	0	[('of gl enn close', 0.022971391677856445), ('the voices', 0.015539586544036865), ('gl enn close', -0.0378948450088501), ('surreal dub bing', -0.06902223825454712), ('is phil bin', -0.07960516214370728)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('non - stop', -0.17605805397033691), ('the existential over tones', -0.42285066843032837), ('k ies l owski', -0.46369096636772156)]	['ugly and mindless', 'astoundingly']
0	0	[('self - and audience', -0.05502539873123169), ('iably awful', -0.26775431632995605)]	['ugly and destructive', 'astoundingly']
0	0	"[('to a dinner party', -0.07566213607788086), (""their baby ' s"", -0.08550965785980225), ('a dinner party', -0.17629367113113403), ('host and host', -0.20379912853240967)]"	['astoundingly', 'ugly and destructive']
1	1	[('striking skill and depth', -0.02267134189605713), ('aim for our sympathy', -0.08593922853469849), ('for our sympathy', -0.22924309968948364), ('a performance', -0.3531031608581543), ('our sympathy', -0.44521909952163696)]	['worldly-wise and very funny script', 'four star performance']
1	1	[('the hopes and dreams', -0.024230241775512695), ('sit in the stands', -0.05672609806060791), ('as well as', -0.09436500072479248), ('the grown men', -0.12432944774627686), ('on baseball fields', -0.1652180552482605)]	['show-stoppingly', 'astoundingly']
1	1	[('is amusing', -0.4540178179740906), ('it needs to be', -0.5206704139709473), ('to be', -0.5686205327510834), ('needs to be', -0.5725003480911255)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('unfl agging ly creative', -0.06791055202484131), ('eng ross ing', -0.194818913936615)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('some solid performances', -0.10205769538879395), ('the most part', -0.1505718231201172), ('witty dialogue', -0.22083795070648193)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('a documentary can get', -0.14533370733261108), ('crowd - ple', -0.24733257293701172), ('about as cool', -0.3150043487548828), ('can get', -0.44701486825942993), ('a documentary', -0.4618281126022339)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[]	['astoundingly', 'irritating films']
1	1	"[('cultures and film genres', -0.01484072208404541), ('has tons of charm', -0.020097017288208008), (""a ' s effort"", -0.03748762607574463), ('tons of charm', -0.0858035683631897), ('icating mas ala', -0.10059553384780884)]"	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('comic - strip characters', -0.1482069492340088), ('comic - strip', -0.1779608130455017), ('cartoon ish violence', -0.2056754231452942), ('cartoon ish', -0.2513584494590759)]	['ugly and destructive', 'ugly and mindless']
1	1	[('two - hour', -0.2741975784301758), ('a moment', -0.6880550682544708)]	['worldly-wise and very funny script', 'a funny and touching film that is gorgeously']
0	0	[('full effect', -0.749057725071907), ('to full effect', -0.8017920255661011), ('the energetic cast', -0.8052207678556442)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('a vague sense', -0.2157750129699707), ('of shame', -0.2967326045036316)]	['astoundingly', 'ugly and mindless']
1	1	[('a visual treat', -0.1528085470199585), ('unsur pass ed', -0.2691425085067749), ('the film', -0.3661755323410034)]	['worldly-wise and very funny script', 'astoundingly']
1	1	[('corruption and ruth lessness', 0.0051157474517822266), ('his fra ilty', -0.03252077102661133), ('the rav ages', -0.14658832550048828), ('the screen', -0.21989315748214722), ('a life', -0.3203444480895996)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('ying rat traps', -0.09193909168243408), ('rat traps', -0.18400603532791138)]	['preposterousness', 'irritating films']
1	1	[('of staying friends', -0.07908320426940918), ('much to enjoy', -0.12921077013015747), ('to mull over', -0.15522420406341553), ('staying friends', -0.29422688484191895), ('the nature', -0.3102785348892212)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('on its bones', -0.38471317291259766), ('its bones', -0.3967577815055847), ('more dramatic', -0.45116785168647766), ('more dramatic meat', -0.5214160680770874)]	['astoundingly', 'worldly-wise and very funny script']
1	1	[('sens ibility and style', -0.1360759139060974), ('is an actress', -0.26526784896850586), ('an actress', -0.44502705335617065), ('utterly charming', -0.45063602924346924), ('so americ', -0.570475697517395)]	['worldly-wise and very funny script', 'astoundingly']
0	0	[('of a movie', -0.0501442551612854), ('a movie', -0.22561687231063843)]	['preposterousness', 'ugly and mindless']
1	1	[('us examine our values', -0.010337889194488525), ('examine our values', -0.060441792011260986), ('to move us', -0.06761002540588379), ('our values', -0.2726232409477234), ('move us', -0.2819778323173523)]	['astoundingly', 'astoundingly rich film']
1	1	[('in the mysterious spring', -0.02613699436187744), ('of its performances', -0.06490534543991089), ('the mysterious spring', -0.09599238634109497), ('of the film', -0.09851360321044922), ('its performances', -0.2230234146118164)]	['astoundingly', 'worldly-wise and very funny script']
0	0	[('the rather clumsy original', -0.023877322673797607), ('so explo itative', -0.10580253601074219), ('was railing against', -0.1114988923072815), ('in its violence', -0.14870429039001465), ('so dumb', -0.1989637017250061)]	['astoundingly', 'preposterousness']
1	1	[('carefully placed', -0.24377894401550293), ('it employs', -0.33138635754585266), ('dead - center', -0.3710964620113373)]	['worldly-wise and very funny script', 'astoundingly']
